Open,High,Low,Close,Volume,EMA_Short,EMA_Long,RSI,ADX,Upper_Band,Lower_Band,target
36363.44,36522.0,36172.4,36438.37,2597.55774,35847.92200800598,35602.76065976344,76.1105410479181,32.187754376039,36250.88949934848,34924.68950065152,1
36438.38,36863.91,36415.01,36705.05,3443.06078,35979.787852928144,35684.411722003184,79.48203002131821,34.8419044395379,36466.15375341714,34849.93824658287,1
36705.05,36750.0,36498.95,36576.84,2285.88803,36071.64202940074,35750.51752037332,74.06984073077659,37.30647235564402,36604.59275154507,34840.11024845493,1
36576.84,36799.0,36573.43,36769.98,1598.59446,36179.07864026217,35826.03325960493,76.64935491325234,39.661893255835416,36769.72712757594,34812.151872424045,1
36769.97,36799.0,36500.0,36533.04,2554.14939,36233.534234067985,35878.40412926382,67.74575451564841,41.27755778370807,36856.71908568029,34845.384914319715,1
36533.05,36709.53,36530.0,36664.19,1530.98388,36299.788967288296,35936.610490059094,69.83448540144052,42.77781770244696,36956.380712945,34873.033287055005,1
36664.19,36843.54,36575.08,36837.32,1749.66618,36382.48604924394,36003.32971301768,72.37749167860576,44.41462436412258,37074.194134161284,34897.95286583871,1
36837.32,36990.0,36710.12,36750.01,2957.06067,36439.0281955141,36058.63936390526,69.2088392639457,46.17030461867927,37148.32149084636,34967.79250915364,1
36750.01,36808.56,36653.8,36805.71,1403.63692,36495.44078081963,36113.977929541914,70.10792885815115,47.33801552397649,37203.331644952734,35070.785355047265,1
36805.71,37000.5,36759.0,36881.32,2864.47996,36554.80681453968,36170.81808290918,71.33166586680666,48.75242776753427,37268.72770904681,35152.87929095319,1
36881.32,37175.0,36815.88,37165.98,3452.27666,36648.833458456655,36244.533780471465,75.41273699653856,50.31863885199052,37355.279432632975,35251.55356736704,1
37165.98,37965.0,37156.84,37854.73,10062.1485,36834.35600330948,36363.80757451062,82.06526287155167,52.494129306599895,37614.38292893215,35218.96607106785,1
37854.33,37972.24,37059.71,37084.02,8903.7302,36872.76584895417,36417.156643065384,61.88678604828511,53.95118453100115,37662.76171001186,35316.79028998814,1
37084.03,37211.1,35600.0,36337.07,12677.18821,36790.35110296122,36411.224299134614,49.24805853611958,50.1947493562885,37631.676872051015,35419.889127948976,1
36337.08,36709.81,36000.0,36625.27,3906.41203,36764.95401019795,36427.07953623575,53.21789240983014,46.706630979769606,37595.45550006276,35560.64849993725,1
36625.28,36630.33,36315.99,36368.55,1863.22675,36703.9687778598,36422.7440150331,49.503355154226966,43.467663915859205,37563.46476178419,35651.12723821581,1
36368.56,36440.76,36153.0,36382.2,1990.09984,36654.46588895829,36419.74075466028,49.704373133725774,40.6605684570062,37496.97013160123,35793.36986839877,1
36382.21,36596.91,36139.57,36552.23,1897.23238,36638.737290657016,36429.554772833595,52.25405759307063,37.854966413688345,37453.32311305671,35906.57188694328,1
36552.22,36747.04,36447.33,36530.23,2320.76507,36622.04386132517,36437.01219706815,51.887534740425984,35.618070766292924,37402.74901573352,36019.80598426649,1
36530.24,36745.0,36500.0,36548.62,1530.04682,36610.74788265976,36445.27944172977,52.189424748697554,33.540953379425744,37397.94571747995,36043.12728252005,1
36548.63,36784.57,36505.32,36701.09,1746.92525,36624.64666994287,36464.22837197201,54.72588716785746,31.717220604769533,37398.76277693298,36068.582223067024,1
36701.1,36759.74,36474.67,36494.67,1713.44685,36604.65025918243,36466.48330738149,50.79678983731289,29.923827866771948,37396.32737688976,36049.97962311024,1
36494.66,36721.66,36446.2,36683.43,1158.01563,36616.770219308215,36482.55343276064,54.04591874849983,28.161132137146488,37398.61993934881,36058.34606065119,1
36683.43,36870.0,36600.0,36858.11,1303.24602,36653.89941633772,36510.37243774133,56.88341782881815,26.977578094746594,37405.215373468214,36060.563626531795,1
36858.1,36919.06,36712.32,36733.27,1401.45113,36666.11027536269,36526.88336827901,54.30276918690963,26.025672183995706,37408.95897347661,36076.843026523384,1
36733.27,36807.69,36636.45,36791.42,1501.49557,36685.38869453766,36546.478674332415,55.31958212717171,24.838571079888222,37414.62186430681,36083.90313569318,1
36791.41,36796.13,36653.85,36754.5,1349.92472,36696.021203070326,36561.8876614189,54.490554383917775,23.736262911788415,37409.26693118716,36080.976068812844,1
36754.5,36770.0,36584.0,36615.01,1631.88076,36683.55794105951,36565.822649461945,51.35891273720119,22.413005853098213,37404.92076657133,36071.82223342867,1
36615.0,36696.64,36427.61,36439.98,2115.67829,36646.08441166574,36556.500971724025,47.657747713825714,21.075953059039872,37398.20810326062,36041.96189673939,1
36439.98,36525.14,36324.71,36516.3,1550.54062,36626.11757910178,36553.52312196669,49.371042775194496,20.223620162084842,37381.26381048215,36022.40418951784,1
36516.3,36564.25,36458.45,36553.19,1075.57104,36614.89795154766,36553.498446265454,50.219238865151176,19.255706819565834,37318.65295999172,36023.736040008276,1
36553.18,36750.0,36502.0,36750.0,1463.98921,36635.68288207879,36568.054116912455,54.59013681120734,18.19426741822066,36973.85320686914,36258.062793130855,1
36750.0,37147.2,36745.8,37071.09,3301.21933,36702.66859252821,36605.3160341782,60.65913902981745,18.525670446883378,36969.85335587445,36260.76964412554,1
37071.1,37204.0,36822.0,37185.32,2766.7754,36776.92265521618,36648.27929090574,62.57543230342457,18.992386510793985,37067.60559081845,36247.842409181554,1
37185.33,37260.19,36901.1,36962.24,2458.7419,36805.43301595215,36671.53563972754,56.76068452120657,19.58535179325788,37104.92442239706,36244.220577602944,1
36962.24,37150.0,36824.0,37056.69,2115.588,36844.08793657489,36700.06559234032,58.51824452143081,19.75230453553686,37145.946561887744,36272.01243811226,1
37056.69,37175.0,36935.2,37082.14,1783.53687,36880.71133094798,36728.3674003151,59.001822382990454,19.98831235967267,37182.76327802183,36305.18972197818,1
37082.13,37455.0,37080.0,37377.46,4116.81195,36957.13420310983,36776.4483336251,64.21497421877154,21.026568218462813,37293.795485383635,36276.68051461636,1
37377.47,37430.0,37153.5,37200.47,2067.13026,36994.57047955447,36807.85734594917,59.34464923327154,21.990662944482235,37343.74162480528,36293.75837519472,1
37200.46,37296.5,37144.23,37246.45,1502.09831,37033.32117500763,36840.34569069368,60.18939367373089,22.831219884089947,37394.694134820915,36312.58886517908,1
37246.45,37424.22,37210.0,37225.96,1773.33367,37062.957917314154,36868.90971360526,59.59513420988416,23.980099279823477,37439.39629527082,36320.37370472917,1
37225.96,37274.82,37070.19,37231.86,1353.44443,37088.94285311198,36895.79492000487,59.71846085896084,24.212802046787303,37466.94224577382,36366.54675422618,1
37231.86,37374.61,37200.37,37266.25,1172.23442,37116.22087571013,36923.23603704155,60.47573292266669,24.744325708512754,37505.228378433756,36386.54262156624,1
37266.25,37526.0,37161.1,37351.71,1361.01357,37152.44997175473,36954.97484911254,62.36897987718697,25.678297562461903,37555.22424092033,36385.90675907968,1
37351.71,37492.2,37291.1,37301.63,1376.88103,37175.400745330924,36980.65300843754,60.53892439225649,26.545557141128974,37589.96101412935,36408.00598587065,1
37301.63,37408.26,37229.18,37296.73,1290.29453,37194.06678451078,37004.06611892365,60.35232678179432,26.946884114813308,37620.751401161535,36427.74659883846,1
37296.72,37317.79,37013.81,37053.25,1885.49021,37172.402663816814,37007.70936937375,51.807286407840124,26.061757692036757,37622.742757756234,36455.63024224376,1
37053.26,37124.75,36900.1,37106.28,1290.86068,37162.229946306536,37015.01089756829,53.356303048304795,24.6636294485209,37614.24033665946,36513.25966334054,1
37106.29,37120.0,37031.39,37039.97,700.41372,37143.42072379784,37016.85971997064,51.14269660669821,23.365367508113323,37564.63698746852,36622.86201253148,1
37039.97,37082.0,36920.73,37058.39,1142.87162,37130.33907398279,37019.93603700985,51.741635560319615,21.793033613730852,37511.18319953725,36730.524800462765,1
37058.39,37131.35,37034.8,37074.64,823.46654,37121.76998567774,37023.98818241653,52.297213809771414,20.38702419301981,37439.529381678156,36854.32361832185,1
37074.64,37134.85,36997.24,37084.27,697.20265,37116.000757111935,37028.45350223752,52.64514610530327,18.978785972532027,37395.53247541768,36931.747524582315,1
37084.28,37100.87,36928.4,37006.4,1011.63692,37099.13910217164,37026.819909479185,49.501062483437096,18.033029982305035,37399.07693778497,36921.73406221503,1
37006.4,37037.95,36929.99,36967.16,759.5955,37078.83462491447,37022.40065692517,47.947096272756056,17.15482799137997,37402.14891113866,36896.84608886133,1
36967.17,37056.25,36932.99,37032.14,712.52873,37071.650836466084,37023.12208974553,50.70672174051581,16.222420106519227,37396.97069113674,36909.01430886326,1
37032.13,37032.14,36957.15,37008.95,487.33392,37062.00455393284,37022.07230531993,49.69417199974165,15.356612784862822,37399.19628972149,36902.014710278505,1
37008.94,37014.89,36910.0,36988.52,659.31815,37050.699237943176,37019.58694937031,48.77020237907109,14.855537881879522,37402.8808593577,36888.968140642304,1
36988.51,37111.08,36951.1,37099.8,778.03638,37058.253201336534,37025.528656824354,53.80812254909578,13.8838268100844,37366.475661773366,36897.60733822665,1
37099.79,37193.55,37059.63,37142.01,903.93469,37071.13886266937,37034.156904466996,55.59203063686126,13.514600450584432,37361.51596721162,36896.72103278837,1
37142.0,37274.3,37125.4,37236.83,1336.70612,37096.62980687409,37049.16972635833,59.38646411887916,13.653020626112943,37360.09953703929,36897.1754629607,1
37236.84,37240.2,37021.32,37050.77,1107.82343,37089.57445197038,37049.2882651466,50.30359950927648,13.01517576617881,37349.19458234718,36890.561417652825,1
37050.78,37173.44,37050.77,37129.8,935.31506,37095.76299782109,37055.25209735797,53.55309403878053,12.422891253382828,37338.36754919472,36891.18245080528,1
37129.79,37162.81,37030.2,37109.99,953.71573,37097.95176738708,37059.30675681293,52.624226515159656,11.716898231878497,37319.48282321364,36894.44117678636,1
37109.99,37142.2,37080.0,37120.67,599.44805,37101.44688009676,37063.8521822342,53.096556374692796,11.061333283338762,37276.20980817306,36914.610191826934,1
37120.67,37175.0,37087.85,37148.79,697.42714,37108.73043700495,37070.143872439075,54.38603936689246,10.71113331634069,37244.355091356294,36931.1809086437,1
37148.79,37149.14,36980.0,37000.66,805.42256,37092.10421592727,37064.99691892507,47.04822790480734,10.387455662860956,37201.13423111636,36944.79476888364,1
37000.66,37077.77,36907.29,36980.79,709.50125,37074.97895193846,37058.75936937506,46.14877420289888,10.608382100630878,37203.492425626486,36935.190574373504,1
36980.79,36995.07,36666.93,36891.91,1642.15456,37046.81449779408,37046.400156828764,42.25718517562977,12.154163086671462,37212.11704796101,36905.12895203899,1
36891.92,37155.0,36786.36,37130.0,1054.47421,37059.612267364224,37052.592737804414,53.55569277412467,12.318685574141247,37219.42138766719,36906.8276123328,1
37129.99,37180.0,36731.1,36906.86,1720.44756,37036.11191853896,37041.79772018927,44.72330754350921,12.762751304038453,37226.07172087031,36885.02427912968,2
36906.86,37004.75,36836.01,36954.99,703.25458,37023.63162337912,37035.367518693776,46.762748350156194,13.175098053228714,37225.30581846581,36873.82518153419,2
36954.99,36958.11,36850.0,36898.51,521.34891,37004.38214285926,37025.22992471646,44.67950080827025,13.5579914631911,37226.99189181401,36853.563108186,2
36898.51,36988.77,36861.1,36988.77,495.40309,37001.980274727066,37022.52918955228,48.61889647083549,13.642766164701753,37226.90659557123,36851.88540442877,2
36988.76,37018.51,36913.28,37006.0,551.66242,37002.598693999826,37021.304805141,49.360223649557796,13.456534363608693,37226.606962914666,36856.06903708534,2
37006.0,37118.34,36946.6,37108.05,742.45284,37018.821971846,37027.73037513056,53.62775780350721,12.536953963138396,37232.59054277639,36857.676457223606,2
37108.06,37160.24,37079.79,37143.51,808.26141,37038.00474540816,37036.30664363941,55.045409930939805,12.003737306972251,37243.25851399568,36860.46448600432,1
37143.51,37171.1,37105.1,37127.95,820.00177,37051.84247688383,37043.09504040686,54.26151289616279,11.593011560577484,37250.65028952171,36867.015710478285,1
37127.95,37129.34,37052.73,37095.84,899.04885,37058.61132659401,37047.00207445079,52.596899253886974,10.779089341255869,37250.290838250374,36866.979161749616,1
37095.85,37111.87,37026.69,37056.69,726.06598,37058.315737887235,37047.719698565554,50.56029207879956,10.247789221908484,37242.17114000767,36866.56685999233,1
37056.69,37132.36,37032.84,37094.46,594.36267,37063.87639359689,37051.18194311626,52.472317522815274,9.562585975088334,37216.749780159145,36877.75121984086,1
37094.45,37105.0,37052.23,37055.5,605.56719,37062.587717658906,37051.50179918172,50.31091032602647,8.92632581732677,37217.01845937987,36877.95554062013,1
37055.49,37090.0,36963.0,37007.36,944.12967,37054.09114571138,37048.232036279376,47.696551764969996,9.158921204223596,37207.370871629515,36875.359128370495,1
37007.35,37133.46,36931.1,37069.25,987.46593,37056.423277140406,37049.788922480904,51.20697740532102,8.915177168685497,37202.897521792656,36875.758478207346,1
37069.26,37189.0,37069.25,37145.55,969.0206,37070.13508065727,37056.882335630464,55.19910897893626,8.420671794287365,37206.951436167685,36874.192563832315,1
37145.55,37222.22,37074.53,37152.11,975.03487,37082.746606709996,37063.93623669487,55.53594626781978,8.276628662752213,37207.55503911614,36873.92096088386,1
37152.1,37182.93,37095.0,37109.99,548.87174,37086.93789798538,37067.347626569324,52.79142798759859,8.142874326326716,37214.56813245806,36877.840867541956,1
37110.0,37110.99,37059.94,37076.68,457.36875,37085.35975983378,37068.03891349011,50.659258453584975,7.621766423102443,37217.08423014243,36884.913769857565,1
37076.68,37200.0,37051.95,37145.15,679.13954,37094.55825832089,37073.75084582418,54.70860032859085,8.022759370082687,37217.4596309154,36909.8623690846,1
37145.15,37162.33,37080.0,37105.01,536.23779,37096.166218579216,37076.066338726094,52.01360833608452,8.3951099637072,37214.42975300421,36910.393246995794,1
37105.0,37155.0,37083.37,37131.98,480.96979,37101.67603110549,37080.20809141305,53.665180712707,8.740864086358535,37210.530425989615,36936.80457401038,1
37131.98,37193.83,37131.98,37157.31,453.04934,37110.2351032431,37085.91934390097,55.22388889195245,9.456925498269191,37213.800692887824,36953.766307112186,1
37157.31,37196.94,37139.0,37155.67,300.95497,37117.22508735955,37091.08605916757,55.09465983103796,10.153564275274961,37198.67795234138,36994.60504765862,1
37155.67,37202.09,36938.23,37064.13,1167.06848,37109.05661238116,37089.089314044046,48.30048885788492,10.4013709404303,37191.1773011985,37009.64169880149,1
37064.13,37140.93,36952.86,37096.48,1029.29998,37107.121748937905,37089.636772263,50.618111476241104,10.631477129503116,37184.79203045484,37025.07496954516,1
37096.49,37417.99,37096.48,37192.96,1943.39252,37120.32763371669,37097.290344687965,56.8332814828726,11.382008187500674,37197.796595495485,37020.56140450452,1
37192.95,37250.0,37105.13,37142.13,1030.4686,37123.68184391412,37100.611800637,53.04536611315561,12.078929884212691,37197.622650821235,37020.597349178766,1
37142.14,37155.2,36852.11,36914.01,1819.54608,37091.4246371581,37086.789445034265,40.121270806025706,11.823827427153915,37220.554716867795,36976.271283132206,1
36914.01,36957.41,36812.39,36927.45,1035.36325,37066.19776990301,37074.986523179876,41.03282731194322,11.846590536060736,37233.09972797915,36946.887272020846,2
36927.45,36927.46,36821.13,36916.94,766.03448,37043.235036071776,37063.2793733147,40.51343181037801,11.86772770861707,37244.41160712512,36921.60039287488,2
36916.93,36965.89,36755.0,36962.95,1165.29174,37030.88349206073,37055.84756788398,43.86344632745392,12.33448059276851,37245.94531060496,36906.91568939504,2
36962.95,37044.88,36937.27,36960.29,934.28682,37020.02295482062,37048.7692295222,43.71018784051516,12.057850151400032,37248.460066337,36894.879933662996,2
36960.28,37050.0,36920.0,37023.33,964.90897,37020.53173100206,37046.88484215019,48.3188337265039,11.927724313048707,37248.2307628622,36896.706237137805,2
37023.32,37034.97,36962.07,36987.48,781.66837,37015.44684930944,37042.4844834724,46.011716741056894,11.806893177436761,37248.01308992344,36888.74691007655,2
36987.49,36996.98,36910.37,36975.09,661.09989,37009.238103261836,37037.49229951148,45.20830490327454,12.098999596234746,37240.20955451325,36879.504445486746,2
36975.1,36975.1,36692.58,36810.02,1962.06897,36978.58916429848,37020.64249954767,36.151456198976,13.70650455194972,37248.028826814545,36837.476173185445,2
36810.02,36945.18,36634.01,36929.57,1531.32654,36971.047754406405,37013.896388470064,44.77972329401117,15.481894770822764,37242.22786919257,36825.235130807436,2
36929.58,36945.89,36764.33,36827.25,1086.28337,36948.925022959265,37000.07073006487,39.81987786767954,17.122657738224074,37247.10638574814,36795.41361425186,2
36827.25,36912.96,36534.04,36787.23,2442.35612,36924.04886558092,36984.30475006007,38.04493327998857,19.596502286101757,37243.384383408404,36763.3436165916,2
36787.23,36892.25,36653.68,36841.91,2216.06582,36911.412117030006,36973.75699079636,41.85830110776044,21.893643651988178,37235.28993624664,36745.128063753364,2
36841.9,37031.45,36822.53,36857.73,1588.76273,36903.15332979462,36965.16239888552,42.952339010920646,22.600287527868947,37218.989527707075,36734.00347229293,2
36857.73,36863.89,36622.57,36670.09,1557.24046,36867.29743290314,36943.30518415326,34.62914453374571,24.08056685584301,37214.17999907329,36690.0910009267,2
36670.09,36786.84,36601.0,36746.99,1106.40786,36848.78859707189,36928.76331866043,39.77945603265111,25.533122728456696,37190.79376689849,36672.60923310152,2
36746.99,36844.99,36738.19,36844.98,593.91844,36848.20265906083,36922.557146907806,45.6550115026742,26.335392279484,37174.9981990442,36666.489800955795,2
36844.98,36875.0,36743.74,36785.18,866.16686,36838.50686535916,36912.38106195167,42.90391818470672,26.80092787041202,37152.514828604806,36657.84317139519,2
36785.18,36788.79,36333.0,36480.0,3676.83596,36783.35196299621,36880.35283514044,32.230131650672185,28.655636218928144,37144.6377940122,36594.42420598781,2
36480.01,36605.47,36443.59,36467.25,1068.97234,36734.720891766025,36849.75262513004,31.87336173285376,30.377865399693118,37133.500075963595,36538.0739240364,2
36467.24,36596.35,36462.93,36462.93,970.41635,36692.906908417404,36821.09909734262,31.745140000260164,31.977078210403448,37149.6539340688,36476.81206593118,2
36462.93,36470.0,36190.17,36245.49,2448.68056,36624.07353789165,36778.46138642835,26.062069497009436,34.12811046912221,37191.91298954858,36366.35701045142,2
36245.49,36427.02,36221.96,36323.84,990.93945,36577.8837628314,36744.7857281744,30.86481083522821,36.125497566503924,37201.72844538793,36297.23155461206,2
36323.84,36466.48,36323.84,36426.99,738.60443,36554.66933778042,36721.24530386518,36.69490398190753,37.60900974418096,37184.57181043083,36260.79218956917,2
36426.99,36490.22,36426.99,36448.07,472.80078,36538.269439660355,36701.01009617146,37.848396373656854,38.758501376151,37160.222531868196,36233.9194681318,2
36448.08,36524.37,36381.1,36500.0,655.11892,36532.381833558764,36686.120459418016,40.71428005825567,39.96028626116318,37116.15612254044,36225.65287745956,2
36499.99,36630.0,36499.99,36627.79,653.30217,36547.06001301126,36681.799684646314,47.17007127953636,40.05912238368927,37073.96987946312,36231.87012053688,2
36627.78,36700.0,36590.0,36657.96,770.86234,36564.12154947106,36680.03378207992,48.59332400811956,39.531889668061915,37031.428388354594,36242.69861164541,2
36657.97,36714.11,36638.11,36683.86,843.51488,36582.54284955244,36680.31720562955,49.84256564600083,38.917839260664294,37017.82099060196,36243.69000939804,2
36683.86,36744.0,36638.25,36733.34,1163.6673,36605.74241115976,36684.244820027365,52.23086580903921,38.07556180760743,36986.56857074429,36255.31942925572,2
36733.34,36741.1,36475.1,36482.4,1484.36103,36586.766655596715,36669.29335187719,41.45099726997843,38.053615879302185,36961.21872527309,36246.18427472692,2
36482.4,36543.9,36395.92,36492.22,1233.57164,36572.22101627414,36656.1768072937,41.955857218739474,38.34846028923508,36939.23280122864,36238.669198771364,2
36492.22,36499.99,36236.36,36259.18,1951.41451,36524.06085992427,36626.769636383055,34.37958295177144,39.17305194007681,36917.93979803828,36201.68920196171,2
36259.17,36398.73,36205.81,36348.48,1411.89809,36497.04841993592,36606.15558924357,38.93044348395771,40.034534870428736,36876.17373514865,36192.530264851346,2
36348.48,36671.22,36344.85,36503.26,2796.85236,36498.00404763809,36598.533693744044,45.92983521145402,38.625302031695135,36862.27253724929,36189.7484627507,2
36503.26,36693.01,36462.24,36594.81,1744.40485,36512.897271078386,36598.25786457782,49.608743101473394,37.16800628817855,36840.92414498335,36195.87885501665,2
36594.8,36619.89,35889.0,36147.09,4676.55905,36456.61922937402,36564.83802275724,36.521622286580666,37.73658936232655,36808.15156668808,36158.862433311915,2
36147.09,36417.23,36106.73,36268.9,1735.79902,36427.73934793186,36542.91668773819,41.07609923949041,38.26455935974969,36763.86053159034,36151.52546840966,2
36268.89,36319.06,36070.0,36091.09,1438.08553,36375.94714055773,36509.44804420203,36.91271407463578,38.848355152255536,36783.220077158156,36093.27492284184,2
36091.1,36125.74,34800.0,35230.0,8157.18377,36199.64758047192,36414.67411500188,24.147913107869204,41.19061530119546,37005.27479846727,35747.49520153272,2
35230.0,35485.96,35084.0,35293.99,4325.1269,36060.3156450147,36331.66047685359,26.19058256052293,43.365571153782525,37101.93796886497,35533.93803113503,2
35294.0,35470.17,35214.39,35285.99,1702.94974,35941.18862270474,36254.20340449407,26.095966142884382,45.38517301689909,37174.055440561424,35365.87055943857,2
35285.99,35618.96,35216.0,35575.99,1758.97542,35885.0042192117,36203.965374531545,35.230466655487184,46.47078764183854,37185.21392939809,35279.9270706019,2
35575.99,35627.99,35450.0,35608.0,1096.43676,35842.38818548682,36159.81979123291,36.16829949190995,47.43077045353946,37177.156352421414,35206.085647578584,2
35608.0,35673.14,35518.0,35551.19,1252.57466,35797.5884646427,36114.73610299344,35.194317313314485,48.07002601806982,37162.70669676078,35130.84730323922,2
35551.2,35627.6,35480.27,35496.78,949.99352,35751.310239313054,36068.96157684577,34.243196174372585,48.72431454897853,37136.613388233505,35056.6186117665,2
35496.78,35665.45,35368.43,35424.17,1376.10732,35700.98097172643,36021.19923782016,32.96295491500499,49.51072170541712,37085.77532487871,34987.09467512128,2
35424.16,35515.04,35360.0,35480.6,2152.5118,35667.07620684544,35981.15484983348,34.99694844650308,50.25456050593317,37012.837590734925,34942.29640926508,2
35480.6,35508.72,35370.0,35381.99,724.48299,35623.21679040768,35936.77226836434,33.10658759204602,50.94526796355522,36925.39451038912,34899.5524896109,2
35382.0,35578.85,35375.38,35578.84,667.27605,35616.38959188342,35910.258767004016,40.06620634384569,51.0881039582451,36803.52569781188,34905.971302188125,2
35578.85,35614.51,35536.21,35600.0,607.33952,35613.86811620904,35887.27663611483,40.7794525073521,50.96574840633726,36719.79402510959,34901.46297489042,2
35600.01,35615.62,35522.46,35581.84,773.7619,35608.94071371534,35864.651700106326,40.33579972232051,50.88684354384742,36622.92619112686,34907.292808873135,2
35581.83,35661.04,35551.53,35576.88,1152.27256,35604.00829622067,35843.33527787623,40.20713618772719,50.46011602342348,36561.33122676564,34900.657773234365,2
35576.88,35837.51,35576.88,35792.11,1855.55118,35632.94701987903,35839.54081284836,47.96381902639681,48.80737393775079,36484.746826203795,34921.60517379619,2
35792.1,35950.0,35750.62,35782.57,1785.50199,35655.965939897644,35835.32075263737,47.66863716472269,46.57312760913737,36359.16232024166,34975.12067975835,2
35782.57,35879.94,35748.74,35868.56,975.2587,35688.67271837493,35837.78291910868,50.61864501616726,44.50661463532531,36187.26276809191,35074.395231908085,2
35868.55,36278.62,35868.55,36240.94,2663.0491,35773.63691554802,35867.64640658211,60.898324544944664,42.08390442336322,36210.56277024759,35060.480229752415,2
36240.95,36397.3,36136.87,36190.71,2254.73415,35837.80200546371,35891.57704313159,59.11082832391735,40.290463524597676,36190.20354574785,35073.02045425215,2
36190.71,36223.5,36002.35,36099.87,1815.4293,35878.12015846929,35907.006151047775,55.914420068899766,37.95499119507954,36192.098184184484,35072.003815815515,2
36099.87,36205.23,36012.34,36111.1,1648.73671,35913.96321101248,35922.12421393313,56.22953117549957,35.78633831766985,36241.31221367155,35110.89978632845,2
36111.11,36416.51,36104.7,36402.42,1944.1687,35989.11040931825,35957.70167956771,63.51498919857583,34.61395975464004,36350.78170559886,35112.273294401144,1
36402.43,36554.99,36273.9,36372.01,2206.97324,36048.01803865391,35988.39118478492,62.348363542272295,34.00072674911369,36429.27563110545,35142.38136889456,1
36372.0,36504.77,36254.0,36491.04,1735.48601,36116.17526347638,36025.62443035641,65.05404638400248,33.31774537309138,36536.07319884452,35127.08880115548,1
36491.05,37500.0,36450.0,37390.01,9953.50007,36312.14983832617,36126.69002810778,77.94478449197875,34.86692194057447,36890.37019165712,34950.992808342875,1
37390.0,37774.14,37174.89,37499.99,5846.89628,36494.89447858369,36228.41595195165,78.96698394057162,36.64979078774767,37190.237628311355,34846.00537168863,1
37499.99,37841.1,37306.49,37531.08,4261.16071,36654.30763572466,36324.90958514041,79.25962325297917,38.38396843227435,37437.380330757645,34802.29266924235,1
37531.09,37726.8,37409.02,37621.19,2043.40981,36803.0587686901,36420.93035661149,80.12284484127701,39.99427624504912,37658.5593863885,34800.8156136115,1
37621.19,37885.28,37494.68,37706.62,1999.69486,36942.06818889162,36516.16662649212,80.93307501021366,41.68485501573661,37862.88295188794,34819.09404811204,1
37706.62,37980.0,37611.1,37858.2,2175.83738,37083.01154444676,36615.576506011224,82.31084714458633,43.366544452843776,38055.80405517494,34873.79394482506,1
37858.2,37929.54,37670.24,37765.63,2094.90444,37188.02976837803,36700.765653714094,78.5766003397691,44.92811321587186,38206.598045816405,34941.6789541836,1
37765.62,37770.0,37382.63,37433.37,2091.77684,37225.774419396796,36755.03264232787,66.85303851650941,44.82292270355686,38274.89938511653,35056.71461488347,1
37433.37,37521.65,37337.57,37507.25,1048.08442,37269.07835487421,36810.75244659988,67.9964384546275,44.50237902499369,38330.106402855716,35194.04859714428,1
37507.25,37540.71,37380.0,37454.98,664.92102,37297.67860797049,36858.473006111,66.2550966384388,44.24654134362763,38352.15301040007,35359.811989599926,1
37454.99,37507.22,37307.55,37436.18,1081.71682,37318.98651443657,36901.266116769446,65.60433724073417,43.62034649254248,38370.82601866894,35505.545981331066,1
37436.19,37464.7,37329.0,37455.32,803.92769,37339.96089683094,36942.30714515689,65.9707931681541,43.03887984510628,38367.51006988418,35676.13693011582,1
37455.33,37571.84,37411.19,37562.47,896.77065,37374.193066549255,36988.245134404526,68.0246417076528,42.78516357024255,38361.36377964071,35851.67422035929,1
37562.47,37621.1,37430.0,37437.25,963.17779,37383.89413323398,37021.50475407826,63.22229972317202,42.678520501712796,38363.144862026704,35969.52413797329,1
37437.25,37482.0,37181.18,37300.4,1654.63154,37371.04888196722,37042.16366118358,58.37222062136941,41.17035259112143,38332.344552318114,36111.29344768189,1
37300.4,37447.35,37182.78,37355.47,1283.33403,37368.65213089534,37065.371538132946,59.71162955780432,39.76991095985802,38269.13965177187,36300.058348228136,1
37355.46,37386.0,37290.89,37292.04,807.60584,37356.86564921913,37082.161794567546,57.4199338359204,38.469500873684844,38168.2460213748,36519.0459786252,1
37292.05,37544.0,37121.09,37247.48,2196.30943,37340.0370878008,37094.40758756254,55.79974585677928,36.33852139556357,38091.2302941528,36680.56770584719,1
37247.49,37319.99,37040.0,37127.8,2369.72528,37307.385228139145,37096.881099594946,51.58934170000159,33.95734304034595,37970.96255124512,36876.41444875489,1
37127.81,37155.0,36680.0,36770.0,3690.49428,37224.710577656195,37072.667684810134,41.505973828819045,32.779127153603774,37896.14035652275,36979.13264347726,1
36770.0,36857.24,36426.28,36708.18,3454.97112,37145.24433493986,37045.668597046424,40.04945668011677,32.45759884507579,37961.70677344499,36845.38322655501,1
36708.18,36912.83,36256.15,36406.0,3458.77619,37031.5144372568,36998.28573800594,33.80484614297622,32.601892929456184,38053.64001043146,36644.050989568546,1
36406.0,36642.31,36372.77,36564.09,1948.58636,36959.602985371144,36966.123090746245,39.15036733506388,32.73588029352369,38077.613083644,36523.378916356,2
36564.09,36627.13,36305.22,36313.27,1265.07794,36860.16714146789,36917.76360254282,34.40348232601901,33.03946455518319,38107.54399311097,36362.656006889025,2
36313.28,36398.61,36080.0,36235.59,2616.07788,36764.07835047283,36867.232224576685,33.066301240903286,33.865288271084964,38107.517344331834,36215.579655668174,2
